amount_full_withdrawn,amount_partial_withdrawn,amount_staked,cumulative_amount_full_withdrawn,cumulative_amount_partial_withdrawn,cumulative_amount_staked,cumulative_total_entries,curr_stake,day,entity_category,total_entries
128.0,812.8226053050006,32765,1791.107350864,281023.12390998506,2024381,407199,1741566.7687391508,2023-04-18,Liquid Staking,57033
0.0,17404.693874217995,20832,139040.0,394943.588132335,1362272,232147,828288.411867665,2023-04-18,CEXs,33690
319.022088875,909.8010237480001,8832,35834.05796920999,96313.811264027,988802,97322,856654.130766763,2023-04-18,undefined,13066
0.0,312.88495658,672,6558.112256515,17869.116875954,47424,10886,22996.770867531,2023-04-18,Solo Stakers,1710
32.0,853.2085384589999,27936,29919.552971921,79705.12400969301,580256,90531,470631.3230183859,2023-04-18,Staking Pools,11343
0.0,2059.2456757980003,960,6558.112256515,17556.231919374,46752,9176,22637.655824111,2023-04-17,Solo Stakers,1400
192.0,1206.0260738549996,46144,29887.552971921,78851.91547123401,552320,79188,443580.531556845,2023-04-17,Staking Pools,11010
128.0,57346.33788651,11424,139040.0,377538.894258117,1341440,198457,824861.1057418829,2023-04-17,CEXs,31479
96.0,1091.8296259730002,20080,1663.107350864,280210.30130468006,1991616,350166,1709742.591344456,2023-04-17,Liquid Staking,68286
544.0,2165.5454611359996,12096,35515.035880334995,95404.01024027899,979970,84256,849050.953879386,2023-04-17,undefined,3731
0.0,46929.473315214986,30272,1567.107350864,279118.47167870705,1971536,281880,1690850.420970429,2023-04-16,Liquid Staking,30203
17568.0,16635.153022408,25120,34971.035880334995,93238.46477914299,967874,80525,839664.499340522,2023-04-16,undefined,9330
3936.0,3478.4676698649996,32544,29695.552971921,77645.88939737901,506176,68178,398834.5576307,2023-04-16,Staking Pools,12321
447.99795040000004,5998.437981366,608,6558.112256515,15496.986243575999,45792,7776,23736.901499909,2023-04-16,Solo Stakers,2226
1696.0,183745.951066762,31840,138912.0,320192.556371607,1330016,166978,870911.443628393,2023-04-16,CEXs,62384
2463.132050604,7000.855828546,640,6110.114306115,9498.548262209999,45184,5550,29575.337431675,2023-04-15,Solo Stakers,1832
131712.0,116120.86188924502,13792,137216.0,136446.60530484503,1298176,104594,1024513.394695155,2023-04-15,CEXs,40767
14654.884131976998,53075.84884259998,11776,17403.035880335,76603.31175673498,942754,71195,848747.65236293,2023-04-15,undefined,20514
32.0,21089.515234558996,11728,1567.107350864,232188.99836349208,1941264,251677,1707507.894285644,2023-04-15,Liquid Staking,41000
25535.552971921,21117.904951678996,2400,25759.552971921,74167.42172751401,473632,55857,373705.025300565,2023-04-15,Staking Pools,9483
735.538775957,60101.31612382206,20160,1535.107350864,211099.4831289331,1929536,210677,1716901.409520203,2023-04-14,Liquid Staking,61838
160.0,9315.492017691002,30592,224.0,53049.51677583501,471232,46374,417958.483224165,2023-04-14,Staking Pools,13414
3744.0,14645.339156729002,29376,5504.0,20325.7434156,1284384,63827,1258554.2565844,2023-04-14,CEXs,21446
0.0,8.174250615,0,0.0,8.174250615,3,10,-5.174250615,2023-04-14,Liquid Restaking,8
190.982255511,1504.9679983789997,64,3646.982255511,2497.6924336639995,44544,3718,38399.325310825,2023-04-14,Solo Stakers,1823
2172.151748358,10722.874671388003,31072,2748.151748358,23527.462914135005,930978,50681,904702.385337507,2023-04-14,undefined,17070
1600.0,5355.420098139001,21600,1760.0,5680.404258871002,1255008,42381,1247567.595741129,2023-04-13,CEXs,3713
544.0,10229.006598284002,7680,576.0,12804.588242747002,899906,33611,886525.411757253,2023-04-13,undefined,4850
799.568574907,150140.531899404,11776,799.568574907,150998.16700511103,1909376,148839,1757578.264419982,2023-04-13,Liquid Staking,81996
64.0,29718.394524439005,54976,64.0,43734.024758144005,440640,32960,396841.975241856,2023-04-13,Staking Pools,16116
3424.0,906.8576628019999,224,3456.0,992.7244352849999,44480,1895,40031.275564715,2023-04-13,Solo Stakers,482
0.0,14015.630233704998,384,0.0,14015.630233704998,385664,16844,371648.369766295,2023-04-12,Staking Pools,4804
32.0,85.866772483,224,32.0,85.866772483,44256,1413,44138.133227517,2023-04-12,Solo Stakers,37
32.0,2575.581644463,9088,32.0,2575.581644463,892226,28761,889618.418355537,2023-04-12,undefined,1159
160.0,324.9841607320001,5056,160.0,324.9841607320001,1233408,38668,1232923.015839268,2023-04-12,CEXs,282
0.0,857.6351057070001,2816,0.0,857.6351057070001,1897600,66843,1896742.364894293,2023-04-12,Liquid Staking,402
0.0,0.0,4032,0.0,0.0,1228352,38386,1228352.0,2023-04-11,CEXs,126
0.0,0.0,4336,0.0,0.0,1894784,66441,1894784.0,2023-04-11,Liquid Staking,144
0.0,0.0,576,0.0,0.0,385280,12040,385280.0,2023-04-11,Staking Pools,18
0.0,0.0,2784,0.0,0.0,883138,27602,883138.0,2023-04-11,undefined,87
0.0,0.0,2144,0.0,0.0,384704,12022,384704.0,2023-04-10,Staking Pools,67
0.0,0.0,2592,0.0,0.0,880354,27515,880354.0,2023-04-10,undefined,81
0.0,0.0,2496,0.0,0.0,1224320,38260,1224320.0,2023-04-10,CEXs,78
0.0,0.0,32,0.0,0.0,44032,1376,44032.0,2023-04-10,Solo Stakers,1
0.0,0.0,2592,0.0,0.0,1890448,66297,1890448.0,2023-04-10,Liquid Staking,108
0.0,0.0,256,0.0,0.0,44000,1375,44000.0,2023-04-09,Solo Stakers,8
0.0,0.0,2432,0.0,0.0,1887856,66189,1887856.0,2023-04-09,Liquid Staking,87
0.0,0.0,960,0.0,0.0,877762,27434,877762.0,2023-04-09,undefined,30
0.0,0.0,192,0.0,0.0,382560,11955,382560.0,2023-04-09,Staking Pools,6
0.0,0.0,5376,0.0,0.0,1221824,38182,1221824.0,2023-04-09,CEXs,168
0.0,0.0,480,0.0,0.0,382368,11949,382368.0,2023-04-08,Staking Pools,15
0.0,0.0,3776,0.0,0.0,1216448,38014,1216448.0,2023-04-08,CEXs,118
0.0,0.0,5136,0.0,0.0,1885424,66102,1885424.0,2023-04-08,Liquid Staking,190
0.0,0.0,4672,0.0,0.0,876802,27404,876802.0,2023-04-08,undefined,146
0.0,0.0,5872,0.0,0.0,1880288,65912,1880288.0,2023-04-07,Liquid Staking,189
0.0,0.0,1280,0.0,0.0,872130,27258,872130.0,2023-04-07,undefined,40
0.0,0.0,384,0.0,0.0,381888,11934,381888.0,2023-04-07,Staking Pools,12
0.0,0.0,4640,0.0,0.0,1212672,37896,1212672.0,2023-04-07,CEXs,145
0.0,0.0,768,0.0,0.0,381504,11922,381504.0,2023-04-06,Staking Pools,24
0.0,0.0,10496,0.0,0.0,1208032,37751,1208032.0,2023-04-06,CEXs,328
0.0,0.0,3216,0.0,0.0,1874416,65723,1874416.0,2023-04-06,Liquid Staking,108
0.0,0.0,4320,0.0,0.0,870850,27218,870850.0,2023-04-06,undefined,135
0.0,0.0,7152,0.0,0.0,1871200,65615,1871200.0,2023-04-05,Liquid Staking,233
0.0,0.0,1952,0.0,0.0,866530,27083,866530.0,2023-04-05,undefined,61
0.0,0.0,928,0.0,0.0,380736,11898,380736.0,2023-04-05,Staking Pools,29
0.0,0.0,32,0.0,0.0,43744,1367,43744.0,2023-04-05,Solo Stakers,1
0.0,0.0,12288,0.0,0.0,1197536,37423,1197536.0,2023-04-05,CEXs,384
0.0,0.0,1088,0.0,0.0,864578,27022,864578.0,2023-04-04,undefined,34
0.0,0.0,8960,0.0,0.0,1185248,37039,1185248.0,2023-04-04,CEXs,280
0.0,0.0,5936,0.0,0.0,1864048,65382,1864048.0,2023-04-04,Liquid Staking,198
0.0,0.0,480,0.0,0.0,379808,11869,379808.0,2023-04-04,Staking Pools,15
0.0,0.0,1520,0.0,0.0,1858112,65184,1858112.0,2023-04-03,Liquid Staking,55
0.0,0.0,704,0.0,0.0,379328,11854,379328.0,2023-04-03,Staking Pools,22
0.0,0.0,256,0.0,0.0,863490,26988,863490.0,2023-04-03,undefined,8
0.0,0.0,3712,0.0,0.0,1176288,36759,1176288.0,2023-04-03,CEXs,116
0.0,0.0,352,0.0,0.0,863234,26980,863234.0,2023-04-02,undefined,11
0.0,0.0,3296,0.0,0.0,1172576,36643,1172576.0,2023-04-02,CEXs,103
0.0,0.0,2608,0.0,0.0,1856592,65129,1856592.0,2023-04-02,Liquid Staking,108
0.0,0.0,512,0.0,0.0,43712,1366,43712.0,2023-04-02,Solo Stakers,16
0.0,0.0,224,0.0,0.0,378624,11832,378624.0,2023-04-02,Staking Pools,7
0.0,0.0,32,0.0,0.0,43200,1350,43200.0,2023-04-01,Solo Stakers,1
0.0,0.0,704,0.0,0.0,378400,11825,378400.0,2023-04-01,Staking Pools,22
0.0,0.0,3136,0.0,0.0,1169280,36540,1169280.0,2023-04-01,CEXs,98
0.0,0.0,384,0.0,0.0,862882,26969,862882.0,2023-04-01,undefined,12
0.0,0.0,5136,0.0,0.0,1853984,65021,1853984.0,2023-04-01,Liquid Staking,189
0.0,0.0,42688,0.0,0.0,862498,26957,862498.0,2023-03-31,undefined,1334
0.0,0.0,8096,0.0,0.0,1848848,64832,1848848.0,2023-03-31,Liquid Staking,264
0.0,0.0,1216,0.0,0.0,377696,11803,377696.0,2023-03-31,Staking Pools,38
0.0,0.0,3456,0.0,0.0,1166144,36442,1166144.0,2023-03-31,CEXs,108
0.0,0.0,576,0.0,0.0,376480,11765,376480.0,2023-03-30,Staking Pools,18
0.0,0.0,4768,0.0,0.0,1162688,36334,1162688.0,2023-03-30,CEXs,149
0.0,0.0,19328,0.0,0.0,819810,25623,819810.0,2023-03-30,undefined,604
0.0,0.0,96,0.0,0.0,43168,1349,43168.0,2023-03-30,Solo Stakers,3
0.0,0.0,3744,0.0,0.0,1840752,64568,1840752.0,2023-03-30,Liquid Staking,123
0.0,0.0,480,0.0,0.0,43072,1346,43072.0,2023-03-29,Solo Stakers,15
0.0,0.0,3760,0.0,0.0,1837008,64445,1837008.0,2023-03-29,Liquid Staking,121
0.0,0.0,13536,0.0,0.0,1157920,36185,1157920.0,2023-03-29,CEXs,423
0.0,0.0,1280,0.0,0.0,375904,11747,375904.0,2023-03-29,Staking Pools,40
0.0,0.0,6880,0.0,0.0,800482,25019,800482.0,2023-03-29,undefined,215
0.0,0.0,8640,0.0,0.0,374624,11707,374624.0,2023-03-28,Staking Pools,270
0.0,0.0,2176,0.0,0.0,793602,24804,793602.0,2023-03-28,undefined,68
0.0,0.0,9184,0.0,0.0,1833248,64324,1833248.0,2023-03-28,Liquid Staking,300
0.0,0.0,5184,0.0,0.0,1144384,35762,1144384.0,2023-03-28,CEXs,162
0.0,0.0,3024,0.0,0.0,1824064,64024,1824064.0,2023-03-27,Liquid Staking,111
0.0,0.0,2720,0.0,0.0,1139200,35600,1139200.0,2023-03-27,CEXs,85
0.0,0.0,1184,0.0,0.0,365984,11437,365984.0,2023-03-27,Staking Pools,37
0.0,0.0,2784,0.0,0.0,791426,24736,791426.0,2023-03-27,undefined,87
0.0,0.0,416,0.0,0.0,364800,11400,364800.0,2023-03-26,Staking Pools,13
0.0,0.0,1504,0.0,0.0,788642,24649,788642.0,2023-03-26,undefined,47
0.0,0.0,2368,0.0,0.0,1821040,63913,1821040.0,2023-03-26,Liquid Staking,81
0.0,0.0,32,0.0,0.0,42592,1331,42592.0,2023-03-26,Solo Stakers,1
0.0,0.0,4544,0.0,0.0,1136480,35515,1136480.0,2023-03-26,CEXs,142
0.0,0.0,32,0.0,0.0,42560,1330,42560.0,2023-03-25,Solo Stakers,1
0.0,0.0,1984,0.0,0.0,1131936,35373,1131936.0,2023-03-25,CEXs,62
0.0,0.0,1120,0.0,0.0,787138,24602,787138.0,2023-03-25,undefined,35
0.0,0.0,3648,0.0,0.0,364384,11387,364384.0,2023-03-25,Staking Pools,114
0.0,0.0,7152,0.0,0.0,1818672,63832,1818672.0,2023-03-25,Liquid Staking,236
0.0,0.0,1536,0.0,0.0,360736,11273,360736.0,2023-03-24,Staking Pools,48
0.0,0.0,6224,0.0,0.0,1811520,63596,1811520.0,2023-03-24,Liquid Staking,202
0.0,0.0,3392,0.0,0.0,1129952,35311,1129952.0,2023-03-24,CEXs,106
0.0,0.0,1824,0.0,0.0,786018,24567,786018.0,2023-03-24,undefined,57
0.0,0.0,3424,0.0,0.0,1126560,35205,1126560.0,2023-03-23,CEXs,107
0.0,0.0,4800,0.0,0.0,784194,24510,784194.0,2023-03-23,undefined,150
0.0,0.0,512,0.0,0.0,359200,11225,359200.0,2023-03-23,Staking Pools,16
0.0,0.0,64,0.0,0.0,42528,1329,42528.0,2023-03-23,Solo Stakers,2
0.0,0.0,6544,0.0,0.0,1805296,63394,1805296.0,2023-03-23,Liquid Staking,208
0.0,0.0,32,0.0,0.0,42464,1327,42464.0,2023-03-22,Solo Stakers,1
0.0,0.0,6640,0.0,0.0,1798752,63186,1798752.0,2023-03-22,Liquid Staking,217
0.0,0.0,21280,0.0,0.0,779394,24360,779394.0,2023-03-22,undefined,665
0.0,0.0,4576,0.0,0.0,1123136,35098,1123136.0,2023-03-22,CEXs,143
0.0,0.0,416,0.0,0.0,358688,11209,358688.0,2023-03-22,Staking Pools,13
0.0,0.0,4064,0.0,0.0,1118560,34955,1118560.0,2023-03-21,CEXs,127
0.0,0.0,544,0.0,0.0,358272,11196,358272.0,2023-03-21,Staking Pools,17
0.0,0.0,3888,0.0,0.0,1792112,62969,1792112.0,2023-03-21,Liquid Staking,137
0.0,0.0,32,0.0,0.0,42432,1326,42432.0,2023-03-21,Solo Stakers,1
0.0,0.0,1216,0.0,0.0,758114,23695,758114.0,2023-03-21,undefined,38
0.0,0.0,32,0.0,0.0,42400,1325,42400.0,2023-03-20,Solo Stakers,1
0.0,0.0,3744,0.0,0.0,756898,23657,756898.0,2023-03-20,undefined,117
0.0,0.0,2080,0.0,0.0,357728,11179,357728.0,2023-03-20,Staking Pools,65
0.0,0.0,3136,0.0,0.0,1114496,34828,1114496.0,2023-03-20,CEXs,98
0.0,0.0,22224,0.0,0.0,1788224,62832,1788224.0,2023-03-20,Liquid Staking,771
0.0,0.0,2592,0.0,0.0,1111360,34730,1111360.0,2023-03-19,CEXs,81
0.0,0.0,5120,0.0,0.0,1766000,62061,1766000.0,2023-03-19,Liquid Staking,178
0.0,0.0,1408,0.0,0.0,753154,23540,753154.0,2023-03-19,undefined,44
0.0,0.0,992,0.0,0.0,355648,11114,355648.0,2023-03-19,Staking Pools,31
0.0,0.0,672,0.0,0.0,751746,23496,751746.0,2023-03-18,undefined,21
0.0,0.0,192,0.0,0.0,354656,11083,354656.0,2023-03-18,Staking Pools,6
0.0,0.0,7328,0.0,0.0,1108768,34649,1108768.0,2023-03-18,CEXs,229
0.0,0.0,8624,0.0,0.0,1760880,61883,1760880.0,2023-03-18,Liquid Staking,289
0.0,0.0,7488,0.0,0.0,1101440,34420,1101440.0,2023-03-17,CEXs,234
0.0,0.0,6128,0.0,0.0,1752256,61594,1752256.0,2023-03-17,Liquid Staking,200
0.0,0.0,8640,0.0,0.0,751074,23475,751074.0,2023-03-17,undefined,270
0.0,0.0,32,0.0,0.0,42368,1324,42368.0,2023-03-17,Solo Stakers,1
0.0,0.0,192,0.0,0.0,354464,11077,354464.0,2023-03-17,Staking Pools,6
0.0,0.0,32,0.0,0.0,42336,1323,42336.0,2023-03-16,Solo Stakers,1
0.0,0.0,5472,0.0,0.0,354272,11071,354272.0,2023-03-16,Staking Pools,171
0.0,0.0,5120,0.0,0.0,1746128,61394,1746128.0,2023-03-16,Liquid Staking,174
0.0,0.0,4576,0.0,0.0,1093952,34186,1093952.0,2023-03-16,CEXs,143
0.0,0.0,3456,0.0,0.0,742434,23205,742434.0,2023-03-16,undefined,108
0.0,0.0,4736,0.0,0.0,1089376,34043,1089376.0,2023-03-15,CEXs,148
0.0,0.0,6144,0.0,0.0,738978,23097,738978.0,2023-03-15,undefined,192
0.0,0.0,576,0.0,0.0,348800,10900,348800.0,2023-03-15,Staking Pools,18
0.0,0.0,11616,0.0,0.0,1741008,61220,1741008.0,2023-03-15,Liquid Staking,491
0.0,0.0,1856,0.0,0.0,348224,10882,348224.0,2023-03-14,Staking Pools,58
0.0,0.0,1760,0.0,0.0,1729392,60729,1729392.0,2023-03-14,Liquid Staking,68
0.0,0.0,7456,0.0,0.0,1084640,33895,1084640.0,2023-03-14,CEXs,233
0.0,0.0,64,0.0,0.0,42304,1322,42304.0,2023-03-14,Solo Stakers,2
0.0,0.0,8000,0.0,0.0,732834,22905,732834.0,2023-03-14,undefined,250
0.0,0.0,32,0.0,0.0,42240,1320,42240.0,2023-03-13,Solo Stakers,1
0.0,0.0,1664,0.0,0.0,724834,22655,724834.0,2023-03-13,undefined,52
0.0,0.0,7952,0.0,0.0,1727632,60661,1727632.0,2023-03-13,Liquid Staking,269
0.0,0.0,352,0.0,0.0,346368,10824,346368.0,2023-03-13,Staking Pools,11
0.0,0.0,5056,0.0,0.0,1077184,33662,1077184.0,2023-03-13,CEXs,158
0.0,0.0,672,0.0,0.0,346016,10813,346016.0,2023-03-12,Staking Pools,21
0.0,0.0,3200,0.0,0.0,1072128,33504,1072128.0,2023-03-12,CEXs,100
0.0,0.0,8448,0.0,0.0,723170,22603,723170.0,2023-03-12,undefined,264
0.0,0.0,32,0.0,0.0,42208,1319,42208.0,2023-03-12,Solo Stakers,1
0.0,0.0,4320,0.0,0.0,1719680,60392,1719680.0,2023-03-12,Liquid Staking,144
0.0,0.0,1600,0.0,0.0,42176,1318,42176.0,2023-03-11,Solo Stakers,50
0.0,0.0,8320,0.0,0.0,1715360,60248,1715360.0,2023-03-11,Liquid Staking,267
0.0,0.0,3968,0.0,0.0,1068928,33404,1068928.0,2023-03-11,CEXs,124
0.0,0.0,192,0.0,0.0,345344,10792,345344.0,2023-03-11,Staking Pools,6
0.0,0.0,1856,0.0,0.0,714722,22339,714722.0,2023-03-11,undefined,58
0.0,0.0,1056,0.0,0.0,345152,10786,345152.0,2023-03-10,Staking Pools,33
0.0,0.0,1696,0.0,0.0,712866,22281,712866.0,2023-03-10,undefined,53
0.0,0.0,4912,0.0,0.0,1707040,59981,1707040.0,2023-03-10,Liquid Staking,181
0.0,0.0,3776,0.0,0.0,1064960,33280,1064960.0,2023-03-10,CEXs,118
0.0,0.0,32736,0.0,0.0,1702128,59800,1702128.0,2023-03-09,Liquid Staking,1097
0.0,0.0,2336,0.0,0.0,1061184,33162,1061184.0,2023-03-09,CEXs,73
0.0,0.0,416,0.0,0.0,344096,10753,344096.0,2023-03-09,Staking Pools,13
0.0,0.0,32,0.0,0.0,40576,1268,40576.0,2023-03-09,Solo Stakers,1
0.0,0.0,2400,0.0,0.0,711170,22228,711170.0,2023-03-09,undefined,75
0.0,0.0,3936,0.0,0.0,1058848,33089,1058848.0,2023-03-08,CEXs,123
0.0,0.0,1216,0.0,0.0,708770,22153,708770.0,2023-03-08,undefined,38
0.0,0.0,7856,0.0,0.0,1669392,58703,1669392.0,2023-03-08,Liquid Staking,279
0.0,0.0,352,0.0,0.0,343680,10740,343680.0,2023-03-08,Staking Pools,11
0.0,0.0,7376,0.0,0.0,1661536,58424,1661536.0,2023-03-07,Liquid Staking,245
0.0,0.0,1056,0.0,0.0,343328,10729,343328.0,2023-03-07,Staking Pools,33
0.0,0.0,4832,0.0,0.0,1054912,32966,1054912.0,2023-03-07,CEXs,151
0.0,0.0,32,0.0,0.0,40544,1267,40544.0,2023-03-07,Solo Stakers,1
0.0,0.0,1120,0.0,0.0,707554,22115,707554.0,2023-03-07,undefined,35
0.0,0.0,32,0.0,0.0,40512,1266,40512.0,2023-03-06,Solo Stakers,1
0.0,0.0,3136,0.0,0.0,706434,22080,706434.0,2023-03-06,undefined,98
0.0,0.0,2304,0.0,0.0,342272,10696,342272.0,2023-03-06,Staking Pools,72
0.0,0.0,7184,0.0,0.0,1654160,58179,1654160.0,2023-03-06,Liquid Staking,236
0.0,0.0,3040,0.0,0.0,1050080,32815,1050080.0,2023-03-06,CEXs,95
0.0,0.0,1424,0.0,0.0,1646976,57943,1646976.0,2023-03-05,Liquid Staking,61
0.0,0.0,2016,0.0,0.0,1047040,32720,1047040.0,2023-03-05,CEXs,63
0.0,0.0,384,0.0,0.0,703298,21982,703298.0,2023-03-05,undefined,12
0.0,0.0,256,0.0,0.0,339968,10624,339968.0,2023-03-05,Staking Pools,8
0.0,0.0,256,0.0,0.0,702914,21970,702914.0,2023-03-04,undefined,8
0.0,0.0,832,0.0,0.0,339712,10616,339712.0,2023-03-04,Staking Pools,26
0.0,0.0,8144,0.0,0.0,1645552,57882,1645552.0,2023-03-04,Liquid Staking,268
0.0,0.0,1888,0.0,0.0,1045024,32657,1045024.0,2023-03-04,CEXs,59
0.0,0.0,12240,0.0,0.0,1637408,57614,1637408.0,2023-03-03,Liquid Staking,434
0.0,0.0,3680,0.0,0.0,1043136,32598,1043136.0,2023-03-03,CEXs,115
0.0,0.0,544,0.0,0.0,702658,21962,702658.0,2023-03-03,undefined,17
0.0,0.0,448,0.0,0.0,338880,10590,338880.0,2023-03-03,Staking Pools,14
0.0,0.0,4384,0.0,0.0,702114,21945,702114.0,2023-03-02,undefined,137
0.0,0.0,1568,0.0,0.0,338432,10576,338432.0,2023-03-02,Staking Pools,49
0.0,0.0,24032,0.0,0.0,1625168,57180,1625168.0,2023-03-02,Liquid Staking,795
0.0,0.0,5408,0.0,0.0,1039456,32483,1039456.0,2023-03-02,CEXs,169
0.0,0.0,7328,0.0,0.0,1601136,56385,1601136.0,2023-03-01,Liquid Staking,280
0.0,0.0,7264,0.0,0.0,1034048,32314,1034048.0,2023-03-01,CEXs,227
0.0,0.0,1568,0.0,0.0,697730,21808,697730.0,2023-03-01,undefined,49
0.0,0.0,32,0.0,0.0,40480,1265,40480.0,2023-03-01,Solo Stakers,1
0.0,0.0,768,0.0,0.0,336864,10527,336864.0,2023-03-01,Staking Pools,24
0.0,0.0,32,0.0,0.0,40448,1264,40448.0,2023-02-28,Solo Stakers,1
0.0,0.0,544,0.0,0.0,336096,10503,336096.0,2023-02-28,Staking Pools,17
0.0,0.0,32768,0.0,0.0,1026784,32087,1026784.0,2023-02-28,CEXs,1024
0.0,0.0,37536,0.0,0.0,1593808,56105,1593808.0,2023-02-28,Liquid Staking,1200
0.0,0.0,1344,0.0,0.0,696162,21759,696162.0,2023-02-28,undefined,42
0.0,0.0,167792,0.0,0.0,1556272,54905,1556272.0,2023-02-27,Liquid Staking,5260
0.0,0.0,2624,0.0,0.0,694818,21717,694818.0,2023-02-27,undefined,82
0.0,0.0,3520,0.0,0.0,335552,10486,335552.0,2023-02-27,Staking Pools,110
0.0,0.0,32,0.0,0.0,40416,1263,40416.0,2023-02-27,Solo Stakers,1
0.0,0.0,5888,0.0,0.0,994016,31063,994016.0,2023-02-27,CEXs,184
0.0,0.0,416,0.0,0.0,692194,21635,692194.0,2023-02-26,undefined,13
0.0,0.0,2208,0.0,0.0,988128,30879,988128.0,2023-02-26,CEXs,69
0.0,0.0,66768,0.0,0.0,1388480,49645,1388480.0,2023-02-26,Liquid Staking,2129
0.0,0.0,3424,0.0,0.0,332032,10376,332032.0,2023-02-26,Staking Pools,107
0.0,0.0,196768,0.0,0.0,1321712,47516,1321712.0,2023-02-25,Liquid Staking,6201
0.0,0.0,448,0.0,0.0,328608,10269,328608.0,2023-02-25,Staking Pools,14
0.0,0.0,1632,0.0,0.0,691778,21622,691778.0,2023-02-25,undefined,51
0.0,0.0,1376,0.0,0.0,985920,30810,985920.0,2023-02-25,CEXs,43
0.0,0.0,1024,0.0,0.0,690146,21571,690146.0,2023-02-24,undefined,32
0.0,0.0,7648,0.0,0.0,984544,30767,984544.0,2023-02-24,CEXs,239
0.0,0.0,6512,0.0,0.0,1124944,41315,1124944.0,2023-02-24,Liquid Staking,275
0.0,0.0,64,0.0,0.0,40384,1262,40384.0,2023-02-24,Solo Stakers,2
0.0,0.0,352,0.0,0.0,328160,10255,328160.0,2023-02-24,Staking Pools,11
0.0,0.0,9024,0.0,0.0,976896,30528,976896.0,2023-02-23,CEXs,282
0.0,0.0,2176,0.0,0.0,327808,10244,327808.0,2023-02-23,Staking Pools,68
0.0,0.0,9632,0.0,0.0,689122,21539,689122.0,2023-02-23,undefined,301
0.0,0.0,3024,0.0,0.0,1118432,41040,1118432.0,2023-02-23,Liquid Staking,108
0.0,0.0,6432,0.0,0.0,679490,21238,679490.0,2023-02-22,undefined,201
0.0,0.0,18160,0.0,0.0,1115408,40932,1115408.0,2023-02-22,Liquid Staking,603
0.0,0.0,5920,0.0,0.0,967872,30246,967872.0,2023-02-22,CEXs,185
0.0,0.0,32,0.0,0.0,40320,1260,40320.0,2023-02-22,Solo Stakers,1
0.0,0.0,416,0.0,0.0,325632,10176,325632.0,2023-02-22,Staking Pools,13
0.0,0.0,32,0.0,0.0,40288,1259,40288.0,2023-02-21,Solo Stakers,1
0.0,0.0,736,0.0,0.0,325216,10163,325216.0,2023-02-21,Staking Pools,23
0.0,0.0,11584,0.0,0.0,1097248,40329,1097248.0,2023-02-21,Liquid Staking,379
0.0,0.0,2048,0.0,0.0,673058,21037,673058.0,2023-02-21,undefined,64
0.0,0.0,23296,0.0,0.0,961952,30061,961952.0,2023-02-21,CEXs,728
0.0,0.0,2016,0.0,0.0,671010,20973,671010.0,2023-02-20,undefined,63
0.0,0.0,24384,0.0,0.0,938656,29333,938656.0,2023-02-20,CEXs,762
0.0,0.0,608,0.0,0.0,324480,10140,324480.0,2023-02-20,Staking Pools,19
0.0,0.0,32,0.0,0.0,40256,1258,40256.0,2023-02-20,Solo Stakers,1
0.0,0.0,11680,0.0,0.0,1085664,39950,1085664.0,2023-02-20,Liquid Staking,433
0.0,0.0,128,0.0,0.0,40224,1257,40224.0,2023-02-19,Solo Stakers,4
0.0,0.0,15104,0.0,0.0,1073984,39517,1073984.0,2023-02-19,Liquid Staking,522
0.0,0.0,1760,0.0,0.0,914272,28571,914272.0,2023-02-19,CEXs,55
0.0,0.0,928,0.0,0.0,668994,20910,668994.0,2023-02-19,undefined,29
0.0,0.0,480,0.0,0.0,323872,10121,323872.0,2023-02-19,Staking Pools,15
0.0,0.0,1568,0.0,0.0,668066,20881,668066.0,2023-02-18,undefined,49
0.0,0.0,672,0.0,0.0,323392,10106,323392.0,2023-02-18,Staking Pools,21
0.0,0.0,9504,0.0,0.0,1058880,38995,1058880.0,2023-02-18,Liquid Staking,354
0.0,0.0,1600,0.0,0.0,912512,28516,912512.0,2023-02-18,CEXs,50
0.0,0.0,15168,0.0,0.0,1049376,38641,1049376.0,2023-02-17,Liquid Staking,542
0.0,0.0,2464,0.0,0.0,910912,28466,910912.0,2023-02-17,CEXs,77
0.0,0.0,320,0.0,0.0,666498,20832,666498.0,2023-02-17,undefined,10
0.0,0.0,64,0.0,0.0,40096,1253,40096.0,2023-02-17,Solo Stakers,2
0.0,0.0,800,0.0,0.0,322720,10085,322720.0,2023-02-17,Staking Pools,25
0.0,0.0,64,0.0,0.0,40032,1251,40032.0,2023-02-16,Solo Stakers,2
0.0,0.0,9216,0.0,0.0,321920,10060,321920.0,2023-02-16,Staking Pools,288
0.0,0.0,4096,0.0,0.0,908448,28389,908448.0,2023-02-16,CEXs,128
0.0,0.0,12768,0.0,0.0,1034208,38099,1034208.0,2023-02-16,Liquid Staking,413
0.0,0.0,3872,0.0,0.0,666178,20822,666178.0,2023-02-16,undefined,121
0.0,0.0,11808,0.0,0.0,1021440,37686,1021440.0,2023-02-15,Liquid Staking,388
0.0,0.0,928,0.0,0.0,662306,20701,662306.0,2023-02-15,undefined,29
0.0,0.0,384,0.0,0.0,312704,9772,312704.0,2023-02-15,Staking Pools,12
0.0,0.0,96,0.0,0.0,39968,1249,39968.0,2023-02-15,Solo Stakers,3
0.0,0.0,2912,0.0,0.0,904352,28261,904352.0,2023-02-15,CEXs,91
